seeds,num_tasks,per_jitter,max_reaction_time
1753426055,3,0,173.1858641392779
1753426056,3,0,173.1858641392779
1753426057,3,0,173.1858641392779
1753426058,3,0,173.1858641392779
1753426059,3,0,173.1858641392779
1753426060,3,0,173.1858641392779
1753426061,3,0,173.1858641392779
1753426062,3,0,173.1858641392779
1753426063,3,0,173.1858641392779
1753426064,3,0,173.1858641392779
1753426065,3,0,173.1858641392779
1753426066,3,0,173.1858641392779
1753426067,3,0,173.1858641392779
1753426068,3,0,173.1858641392779
1753426069,3,0,173.1858641392779
1753426070,3,0,173.1858641392779
1753426071,3,0,173.1858641392779
1753426072,3,0,173.1858641392779
1753426073,3,0,173.1858641392779
1753426074,3,0,173.1858641392779
1753426075,3,0,173.1858641392779
1753426076,3,0,173.1858641392779
1753426077,3,0,173.1858641392779
1753426078,3,0,173.1858641392779
1753426079,3,0,173.1858641392779
1753426080,3,0,173.1858641392779
1753426081,3,0,173.1858641392779
1753426082,3,0,173.1858641392779
1753426083,3,0,173.1858641392779
1753426084,3,0,173.1858641392779
1753426085,3,0,173.1858641392779
1753426086,3,0,173.1858641392779
1753426087,3,0,173.1858641392779
1753426088,3,0,173.1858641392779
1753426089,3,0,173.1858641392779
1753426090,3,0,173.1858641392779
1753426091,3,0,173.1858641392779
1753426092,3,0,173.1858641392779
1753426093,3,0,173.1858641392779
1753426094,3,0,173.1858641392779
1753426095,3,0,173.1858641392779
1753426096,3,0,173.1858641392779
1753426097,3,0,173.1858641392779
1753426098,3,0,173.1858641392779
1753426099,3,0,173.1858641392779
1753426100,3,0,173.1858641392779
1753426101,3,0,173.1858641392779
1753426102,3,0,173.1858641392779
1753426103,3,0,173.1858641392779
1753426104,3,0,173.1858641392779
1753426105,3,0,173.1858641392779
1753426106,3,0,173.1858641392779
1753426107,3,0,173.1858641392779
1753426108,3,0,173.1858641392779
1753426109,3,0,173.1858641392779
1753426110,3,0,173.1858641392779
1753426111,3,0,173.1858641392779
1753426112,3,0,173.1858641392779
1753426113,3,0,173.1858641392779
1753426114,3,0,173.1858641392779
1753426115,3,0,173.1858641392779
1753426116,3,0,173.1858641392779
1753426117,3,0,173.1858641392779
1753426118,3,0,173.1858641392779
1753426119,3,0,173.1858641392779
1753426120,3,0,173.1858641392779
1753426121,3,0,173.1858641392779
1753426122,3,0,173.1858641392779
1753426123,3,0,173.1858641392779
1753426124,3,0,173.1858641392779
1753426125,3,0,173.1858641392779
1753426126,3,0,173.1858641392779
1753426127,3,0,173.1858641392779
1753426128,3,0,173.1858641392779
1753426129,3,0,173.1858641392779
1753426130,3,0,173.1858641392779
1753426131,3,0,173.1858641392779
1753426132,3,0,173.1858641392779
1753426133,3,0,173.1858641392779
1753426134,3,0,173.1858641392779
1753426135,3,0,173.1858641392779
1753426136,3,0,173.1858641392779
1753426137,3,0,173.1858641392779
1753426138,3,0,173.1858641392779
1753426139,3,0,173.1858641392779
1753426140,3,0,173.1858641392779
1753426141,3,0,173.1858641392779
1753426142,3,0,173.1858641392779
1753426143,3,0,173.1858641392779
1753426144,3,0,173.1858641392779
1753426145,3,0,173.1858641392779
1753426146,3,0,173.1858641392779
1753426147,3,0,173.1858641392779
1753426148,3,0,173.1858641392779
1753426149,3,0,173.1858641392779
1753426150,3,0,173.1858641392779
1753426151,3,0,173.1858641392779
1753426152,3,0,173.1858641392779
1753426153,3,0,173.1858641392779
1753426154,3,0,173.1858641392779
1753426155,3,0,173.1858641392779
1753426156,3,0,173.1858641392779
1753426157,3,0,173.1858641392779
1753426158,3,0,173.1858641392779
1753426159,3,0.02,235.060502468516
1753426160,3,0.02,235.11823335218287
1753426161,3,0.02,235.1490583189909
1753426162,3,0.02,235.0152253865308
1753426163,3,0.02,234.9836944993749
1753426164,3,0.02,234.98457244142264
1753426165,3,0.02,235.00085065742678
1753426166,3,0.02,234.88893921841236
1753426167,3,0.02,234.91748065039405
1753426168,3,0.02,234.99895525548436
1753426169,3,0.02,235.01618795714967
1753426170,3,0.02,235.1110467876283
1753426171,3,0.02,235.1335894273618
1753426172,3,0.02,235.07574404492698
1753426173,3,0.02,235.0997540529304
1753426174,3,0.02,234.9364383885677
1753426175,3,0.02,235.0446886107104
1753426176,3,0.02,235.1422267130165
1753426177,3,0.02,235.15026399521173
1753426178,3,0.02,235.14132344603877
1753426179,3,0.02,235.13435221317468
1753426180,3,0.02,235.07753954271539
1753426181,3,0.02,235.11357470779376
1753426182,3,0.02,235.11636147391982
1753426183,3,0.02,235.01991726397
1753426184,3,0.02,234.93909364271974
1753426185,3,0.02,235.05494605891636
1753426186,3,0.02,235.02160300522064
1753426187,3,0.02,235.03711144944415
1753426188,3,0.02,234.99236428973472
1753426189,3,0.02,235.07445073437532
1753426190,3,0.02,235.09953822404552
1753426191,3,0.02,235.05580183202937
1753426192,3,0.02,234.8929910660529
1753426193,3,0.02,235.08677536805772
1753426194,3,0.02,235.07954852762668
1753426195,3,0.02,234.85150524572714
1753426196,3,0.02,235.09696090411217
1753426197,3,0.02,235.07063942803848
1753426198,3,0.02,235.04801074919442
1753426199,3,0.02,235.01401241060512
1753426200,3,0.02,234.92330191941028
1753426201,3,0.02,235.13394881659497
1753426202,3,0.02,235.00843478553887
1753426203,3,0.02,235.0700672959739
1753426204,3,0.02,234.98216161382425
1753426205,3,0.02,235.00524622652938
1753426206,3,0.02,234.99762487537373
1753426207,3,0.02,235.08346513352183
1753426208,3,0.02,234.96147624147306
1753426209,3,0.02,235.11609279396998
1753426210,3,0.02,235.1110694509821
1753426211,3,0.02,235.05000879447744
1753426212,3,0.02,235.1383428096649
1753426213,3,0.02,234.98295564152136
1753426214,3,0.02,235.13779610055008
1753426215,3,0.02,235.0815875651906
1753426216,3,0.02,235.1106671461912
1753426217,3,0.02,235.08047068224732
1753426218,3,0.02,235.12126468180168
1753426219,3,0.02,235.07670098905237
1753426220,3,0.02,235.10839565690503
1753426221,3,0.02,235.16050286531572
1753426222,3,0.02,235.11733330631023
1753426223,3,0.02,234.84514841871123
1753426224,3,0.02,235.09016933999146
1753426225,3,0.02,235.1298135469833
1753426226,3,0.02,235.04637944650767
1753426227,3,0.02,234.93583321072106
1753426228,3,0.02,235.0197188959828
1753426229,3,0.02,235.00541225787947
1753426230,3,0.02,235.10266543307807
1753426231,3,0.02,235.1453804271532
1753426232,3,0.02,235.136540733929
1753426233,3,0.02,235.05311867243836
1753426234,3,0.02,235.00412648141264
1753426235,3,0.02,234.98210357247444
1753426236,3,0.02,235.0380344273526
1753426237,3,0.02,234.93017635230626
1753426238,3,0.02,235.07723721434104
1753426239,3,0.02,235.01507937672704
1753426240,3,0.02,234.98902486351176
1753426241,3,0.02,235.16432002041438
1753426242,3,0.02,235.0258150003192
1753426243,3,0.02,234.9789932243466
1753426244,3,0.02,235.0390423857025
1753426245,3,0.02,235.04403633093943
1753426246,3,0.02,234.94463546846316
1753426247,3,0.02,234.89933150841534
1753426248,3,0.02,235.0020023725342
1753426249,3,0.02,235.1542259390635
1753426250,3,0.02,235.0462314398236
1753426251,3,0.02,234.96783313138667
1753426252,3,0.02,235.05608597232276
1753426253,3,0.02,235.10712306179812
1753426254,3,0.02,235.09061918196858
1753426255,3,0.02,235.01768475921108
1753426256,3,0.02,235.06526947692328
1753426257,3,0.02,235.18095433368035
1753426258,3,0.02,234.9485099488786
1753426259,3,0.02,235.08344382071846
1753426260,3,0.02,235.16382823784716
1753426261,3,0.02,234.9253983470998
1753426262,3,0.02,234.93695547139646
1753426263,3,0.02,235.05525242032945
1753426264,3,0.02,235.02514495782862
1753426265,3,0.02,235.02299396657668
1753426266,3,0.02,235.11112422173744
1753426267,3,0.02,235.0388004898714
1753426268,3,0.02,235.09297371852858
1753426269,3,0.02,235.02878947857744
1753426270,3,0.02,235.1131174267116
1753426271,3,0.02,234.99082024486347
1753426272,3,0.02,235.01859907155585
1753426273,3,0.02,235.10922813508614
1753426274,3,0.02,235.0929048926114
1753426275,3,0.02,235.0581448798098
1753426276,3,0.02,235.10900866255338
1753426277,3,0.02,234.97729275142547
1753426278,3,0.02,235.14707962555303
1753426279,3,0.02,235.11057762679775
1753426280,3,0.02,235.112838496324
1753426281,3,0.02,235.0241501807277
1753426282,3,0.02,235.11446022334258
1753426283,3,0.02,234.88455683649045
1753426284,3,0.02,234.9976024360908
1753426285,3,0.02,235.14281677494182
1753426286,3,0.02,234.97400797114415
1753426287,3,0.02,235.1060730040408
1753426288,3,0.02,234.93607081267783
1753426289,3,0.02,235.09925899866835
1753426290,3,0.02,234.9992297613103
1753426291,3,0.02,235.03789539390618
1753426292,3,0.02,235.15158643753648
1753426293,3,0.02,235.08640564681264
1753426294,3,0.02,235.13662761416072
1753426295,3,0.02,235.00114728167296
1753426296,3,0.02,234.99167787756505
1753426297,3,0.02,235.13124172544303
1753426298,3,0.02,235.06034129666796
1753426299,3,0.02,234.93960106167924
1753426300,3,0.02,234.92301383753693
1753426301,3,0.02,235.10543534023577
1753426302,3,0.02,235.08645556168835
1753426303,3,0.02,235.02028983687467
1753426304,3,0.02,234.88797784949247
1753426305,3,0.02,235.05291597207543
1753426306,3,0.02,235.1509356530837
1753426307,3,0.02,235.0840063026817
1753426308,3,0.02,235.02137319172652
1753426309,3,0.02,234.9583742832731
1753426310,3,0.02,235.08888058248522
1753426311,3,0.02,234.95366842285102
1753426312,3,0.02,235.05377943648227
1753426313,3,0.02,235.0983597848599
1753426314,3,0.02,235.07373244640746
1753426315,3,0.02,235.14305037495615
1753426316,3,0.02,235.10694360947036
1753426317,3,0.02,235.08978158251375
1753426318,3,0.02,235.1411586811313
1753426319,3,0.02,235.0890693179308
1753426320,3,0.02,235.1671205935197
1753426321,3,0.02,235.06823995081413
1753426322,3,0.02,235.03056891761548
1753426323,3,0.02,235.05801938763761
1753426324,3,0.02,235.105197135862
1753426325,3,0.02,235.09249548121215
1753426326,3,0.02,235.09272986340602
1753426327,3,0.02,235.08160413627655
1753426328,3,0.02,235.1094505781366
1753426329,3,0.02,235.11356415359478
1753426330,3,0.02,235.00575950537223
1753426331,3,0.02,235.17548470077145
1753426332,3,0.02,235.05503323154426
1753426333,3,0.02,234.91501791674364
1753426334,3,0.02,235.06537632108166
1753426335,3,0.02,234.9554000579924
1753426336,3,0.02,234.8924617427674
1753426337,3,0.02,235.14488131463077
1753426338,3,0.02,235.0488406986351
1753426339,3,0.02,235.09660238175934
1753426340,3,0.02,235.02738675711475
1753426341,3,0.02,235.13550166912773
1753426342,3,0.02,234.9849745626505
1753426343,3,0.02,235.06662179487103
1753426344,3,0.02,235.14284598477388
1753426345,3,0.02,235.08275670946932
1753426346,3,0.02,235.05222411970044
1753426347,3,0.02,234.93780583064415
1753426348,3,0.02,235.07955100147387
1753426349,3,0.02,235.14350937938343
1753426350,3,0.02,235.13359786447745
1753426351,3,0.02,235.0791239238515
1753426352,3,0.02,235.0040813712451
1753426353,3,0.02,235.02575251558392
1753426354,3,0.02,234.9562582348426
1753426355,3,0.02,234.9348888996168
1753426356,3,0.02,234.97533335932258
1753426357,3,0.02,235.0357380096391
1753426358,3,0.02,235.031159440191
1753426359,3,0.05,237.82792033781402
1753426360,3,0.05,237.91617891873528
1753426361,3,0.05,237.89717486509016
1753426362,3,0.05,237.74614507579008
1753426363,3,0.05,237.87102736338306
1753426364,3,0.05,238.01304308691215
1753426365,3,0.05,237.74250396818297
1753426366,3,0.05,237.595798387287
1753426367,3,0.05,237.83092457045126
1753426368,3,0.05,237.80818252344432
1753426369,3,0.05,238.04190982967384
1753426370,3,0.05,237.96335072915826
1753426371,3,0.05,237.57514774877654
1753426372,3,0.05,237.9421677163764
1753426373,3,0.05,237.61166322571285
1753426374,3,0.05,238.06992907671565
1753426375,3,0.05,237.7443745679111
1753426376,3,0.05,237.59071545056958
1753426377,3,0.05,238.05768814610292
1753426378,3,0.05,237.9385999527296
1753426379,3,0.05,237.85370108558027
1753426380,3,0.05,237.8752569964205
1753426381,3,0.05,237.74645285426277
1753426382,3,0.05,237.92082605987935
1753426383,3,0.05,237.82892034199176
1753426384,3,0.05,237.77156128373554
1753426385,3,0.05,237.30714935279866
1753426386,3,0.05,238.05107340889526
1753426387,3,0.05,238.15743454390486
1753426388,3,0.05,237.702477577036
1753426389,3,0.05,237.78060582855778
1753426390,3,0.05,237.56838208964655
1753426391,3,0.05,238.06120981054846
1753426392,3,0.05,237.69042040428212
1753426393,3,0.05,238.01815369117776
1753426394,3,0.05,237.9601455574175
1753426395,3,0.05,237.93649489872587
1753426396,3,0.05,238.04898083435978
1753426397,3,0.05,238.1059975001558
1753426398,3,0.05,237.83304287979016
1753426399,3,0.05,237.67706654604672
1753426400,3,0.05,237.52702266869346
1753426401,3,0.05,237.90003180494477
1753426402,3,0.05,237.8692837434619
1753426403,3,0.05,237.96525837479726
1753426404,3,0.05,238.03866993121346
1753426405,3,0.05,237.47991051662052
1753426406,3,0.05,237.96652063402826
1753426407,3,0.05,237.56112971726816
1753426408,3,0.05,237.91921914465183
1753426409,3,0.05,237.8755979158741
1753426410,3,0.05,238.02411697675325
1753426411,3,0.05,237.6994629167648
1753426412,3,0.05,237.83350335978048
1753426413,3,0.05,237.76556151841578
1753426414,3,0.05,237.7237253165231
1753426415,3,0.05,237.9130536721941
1753426416,3,0.05,237.82115486720522
1753426417,3,0.05,237.79386367394886
1753426418,3,0.05,238.10874189340848
1753426419,3,0.05,237.81838774733887
1753426420,3,0.05,237.83057109342099
1753426421,3,0.05,237.90902691244173
1753426422,3,0.05,237.78480286199556
1753426423,3,0.05,237.94868055662846
1753426424,3,0.05,238.01109561789508
1753426425,3,0.05,237.73576416635933
1753426426,3,0.05,237.52961961817618
1753426427,3,0.05,237.96165567960907
1753426428,3,0.05,237.66461356973582
1753426429,3,0.05,237.61683691846702
1753426430,3,0.05,238.0186503752916
1753426431,3,0.05,237.80157211169876
1753426432,3,0.05,238.1282220676685
1753426433,3,0.05,237.73393081397717
1753426434,3,0.05,238.06240477636493
1753426435,3,0.05,237.8862884037535
1753426436,3,0.05,237.97721757547333
1753426437,3,0.05,237.92292540249764
1753426438,3,0.05,238.01523683940422
1753426439,3,0.05,237.651148084356
1753426440,3,0.05,238.0723363094212
1753426441,3,0.05,237.61445667870976
1753426442,3,0.05,237.9857244545392
1753426443,3,0.05,237.7151075478614
1753426444,3,0.05,238.1196017007578
1753426445,3,0.05,237.97046623616097
1753426446,3,0.05,237.99245667601008
1753426447,3,0.05,238.07937870258502
1753426448,3,0.05,237.63517982857957
1753426449,3,0.05,237.81739294056752
1753426450,3,0.05,237.6844003720903
1753426451,3,0.05,237.9318247087465
1753426452,3,0.05,237.90931637681115
1753426453,3,0.05,237.82375206505094
1753426454,3,0.05,237.9754572835891
1753426455,3,0.05,238.1095105514218
1753426456,3,0.05,237.8073291236824
1753426457,3,0.05,238.0269484025739
1753426458,3,0.05,238.12033888091446
1753426459,3,0.05,237.8637573795313
1753426460,3,0.05,238.0669913099391
1753426461,3,0.05,237.97917867590786
1753426462,3,0.05,237.59777799263975
1753426463,3,0.05,237.88254390325807
1753426464,3,0.05,237.9986178436675
1753426465,3,0.05,237.56399951479034
1753426466,3,0.05,238.036671967541
1753426467,3,0.05,237.79526793118248
1753426468,3,0.05,238.1049502867229
1753426469,3,0.05,237.8831098123078
1753426470,3,0.05,238.08806192506108
1753426471,3,0.05,237.5532078323813
1753426472,3,0.05,238.0168467959984
1753426473,3,0.05,237.86420834945875
1753426474,3,0.05,237.88276776713064
1753426475,3,0.05,237.83222912559398
1753426476,3,0.05,238.07534608293327
1753426477,3,0.05,237.89430821125484
1753426478,3,0.05,238.05058616564065
1753426479,3,0.05,237.92718573751426
1753426480,3,0.05,238.1199323094079
1753426481,3,0.05,237.42680043549979
1753426482,3,0.05,237.74506550326623
1753426483,3,0.05,237.82160825578603
1753426484,3,0.05,237.74188232618894
1753426485,3,0.05,238.08387779575514
1753426486,3,0.05,237.93554379919078
1753426487,3,0.05,237.8939423798065
1753426488,3,0.05,237.7664241390251
1753426489,3,0.05,237.48642623270575
1753426490,3,0.05,237.9037594292322
1753426491,3,0.05,237.30947636367
1753426492,3,0.05,237.65324586324186
1753426493,3,0.05,237.94814919175406
1753426494,3,0.05,237.87469510161452
1753426495,3,0.05,237.19563435772943
1753426496,3,0.05,237.9144822758244
1753426497,3,0.05,238.00773941978514
1753426498,3,0.05,237.4207083014653
1753426499,3,0.05,237.61042123768334
1753426500,3,0.05,237.89775512473443
1753426501,3,0.05,238.00786602671815
1753426502,3,0.05,237.86299340100504
1753426503,3,0.05,238.04309458150965
1753426504,3,0.05,237.60231017146407
1753426505,3,0.05,237.89266034863704
1753426506,3,0.05,237.35313303697058
1753426507,3,0.05,237.80411435145845
1753426508,3,0.05,238.16476255767247
1753426509,3,0.05,237.83743688424022
1753426510,3,0.05,238.08740425765063
1753426511,3,0.05,237.44360437305795
1753426512,3,0.05,238.03060238583134
1753426513,3,0.05,237.84268722810248
1753426514,3,0.05,237.57851425045135
1753426515,3,0.05,237.8507834535958
1753426516,3,0.05,238.09802253025737
1753426517,3,0.05,237.70281605928812
1753426518,3,0.05,237.49688022678401
1753426519,3,0.05,238.1076849074421
1753426520,3,0.05,237.8855119989953
1753426521,3,0.05,237.8039667856118
1753426522,3,0.05,237.9215905065247
1753426523,3,0.05,237.89855764261074
1753426524,3,0.05,238.1520464035267
1753426525,3,0.05,237.89223364548343
1753426526,3,0.05,237.96278182230117
1753426527,3,0.05,237.7321135817706
1753426528,3,0.05,238.0887742341538
1753426529,3,0.05,237.88408581610327
1753426530,3,0.05,237.9663404906812
1753426531,3,0.05,237.91793077132024
1753426532,3,0.05,237.78672146990766
1753426533,3,0.05,237.96205961392843
1753426534,3,0.05,237.39647482866076
1753426535,3,0.05,238.1418764410173
1753426536,3,0.05,238.14683085619254
1753426537,3,0.05,237.76672267574486
1753426538,3,0.05,237.85018543973274
1753426539,3,0.05,237.80206105999696
1753426540,3,0.05,237.3619960686437
1753426541,3,0.05,238.0906379367375
1753426542,3,0.05,237.8250461041289
1753426543,3,0.05,238.05435680696883
1753426544,3,0.05,237.81940165510332
1753426545,3,0.05,237.73099601028753
1753426546,3,0.05,238.12091820181558
1753426547,3,0.05,237.90452281710168
1753426548,3,0.05,237.80589471275334
1753426549,3,0.05,237.98536518459287
1753426550,3,0.05,237.66248936704915
1753426551,3,0.05,237.70214219962514
1753426552,3,0.05,237.4890240539317
1753426553,3,0.05,238.04108499292306
1753426554,3,0.05,237.75144503731826
1753426555,3,0.05,237.88763434331858
1753426556,3,0.05,238.13141623147112
1753426557,3,0.05,237.92432982752416
1753426558,3,0.05,238.0023704458372
1753426559,3,0.1,242.76482722008814
1753426560,3,0.1,243.0553011163547
1753426561,3,0.1,242.78482719529245
1753426562,3,0.1,242.67498545657145
1753426563,3,0.1,241.924208599135
1753426564,3,0.1,242.24628952294825
1753426565,3,0.1,243.0228332457209
1753426566,3,0.1,241.9564302628387
1753426567,3,0.1,242.1371880043016
1753426568,3,0.1,242.88225995213088
1753426569,3,0.1,242.4250696185868
1753426570,3,0.1,243.10327750540364
1753426571,3,0.1,242.94149635625536
1753426572,3,0.1,242.56084700124302
1753426573,3,0.1,242.29281769618194
1753426574,3,0.1,242.480865195545
1753426575,3,0.1,242.20889308175265
1753426576,3,0.1,242.54167392821637
1753426577,3,0.1,241.98395738874024
1753426578,3,0.1,242.90541236134146
1753426579,3,0.1,242.41386802919942
1753426580,3,0.1,242.88166156739317
1753426581,3,0.1,242.9050859681471
1753426582,3,0.1,242.6775258063799
1753426583,3,0.1,243.04895471430154
1753426584,3,0.1,242.21192152917183
1753426585,3,0.1,242.3700626046957
1753426586,3,0.1,242.7407387362705
1753426587,3,0.1,242.7516229574203
1753426588,3,0.1,242.2663603499908
1753426589,3,0.1,241.90476735585526
1753426590,3,0.1,242.87526656027944
1753426591,3,0.1,242.90149003716078
1753426592,3,0.1,241.6650039355768
1753426593,3,0.1,242.8377806870658
1753426594,3,0.1,242.57759121445986
1753426595,3,0.1,242.78450169142934
1753426596,3,0.1,242.98529084982601
1753426597,3,0.1,241.82882270913979
1753426598,3,0.1,242.72992900237386
1753426599,3,0.1,242.96177199717295
1753426600,3,0.1,242.7538776475476
1753426601,3,0.1,242.51059094655466
1753426602,3,0.1,242.54373042837142
1753426603,3,0.1,241.9923157144849
1753426604,3,0.1,241.93879722714837
1753426605,3,0.1,242.80123468930196
1753426606,3,0.1,241.98095736540017
1753426607,3,0.1,242.03680588863608
1753426608,3,0.1,242.98142707251478
1753426609,3,0.1,242.97479244532042
1753426610,3,0.1,242.59541870385783
1753426611,3,0.1,242.74558880359518
1753426612,3,0.1,242.64636854600747
1753426613,3,0.1,242.5699655379999
1753426614,3,0.1,242.67493380129804
1753426615,3,0.1,242.77495653012238
1753426616,3,0.1,242.35526315338564
1753426617,3,0.1,242.61077741175995
1753426618,3,0.1,241.59185594876828
1753426619,3,0.1,242.01551769252
1753426620,3,0.1,242.85516206917237
1753426621,3,0.1,242.81332712646145
1753426622,3,0.1,242.20991139676698
1753426623,3,0.1,243.05662381993625
1753426624,3,0.1,243.02161533082312
1753426625,3,0.1,242.49224050716202
1753426626,3,0.1,242.86697992447262
1753426627,3,0.1,241.63771887063285
1753426628,3,0.1,242.8083957600674
1753426629,3,0.1,242.7513301130789
1753426630,3,0.1,242.84843164244148
1753426631,3,0.1,242.3182869623406
1753426632,3,0.1,242.8240649548734
1753426633,3,0.1,242.46146888484327
1753426634,3,0.1,242.5121600814275
1753426635,3,0.1,242.2263745105538
1753426636,3,0.1,242.38249150168076
1753426637,3,0.1,242.64655737617204
1753426638,3,0.1,242.5551112389794
1753426639,3,0.1,242.14713559242819
1753426640,3,0.1,242.61910621397692
1753426641,3,0.1,242.88658895517983
1753426642,3,0.1,242.04195436144528
1753426643,3,0.1,242.922753693696
1753426644,3,0.1,242.97989372870143
1753426645,3,0.1,242.7547921089772
1753426646,3,0.1,242.52427242712065
1753426647,3,0.1,242.8872756574483
1753426648,3,0.1,242.63195052323772
1753426649,3,0.1,242.40810313031216
1753426650,3,0.1,242.3596168281665
1753426651,3,0.1,242.31843919821358
1753426652,3,0.1,242.89822374643063
1753426653,3,0.1,242.86246547642259
1753426654,3,0.1,242.61898240195296
1753426655,3,0.1,241.95840809431093
1753426656,3,0.1,242.4480449090088
1753426657,3,0.1,242.6060392628392
1753426658,3,0.1,242.46314141756739
1753426659,3,0.1,242.48866255139092
1753426660,3,0.1,242.76778045763194
1753426661,3,0.1,242.6750304319521
1753426662,3,0.1,242.29703627852678
1753426663,3,0.1,242.26485753148722
1753426664,3,0.1,242.62612619079482
1753426665,3,0.1,242.49199360013245
1753426666,3,0.1,242.01648999284407
1753426667,3,0.1,242.83631430204878
1753426668,3,0.1,242.85056565711193
1753426669,3,0.1,241.80486354826553
1753426670,3,0.1,242.71054466050373
1753426671,3,0.1,243.17267250372788
1753426672,3,0.1,242.29209924732118
1753426673,3,0.1,242.66440092634093
1753426674,3,0.1,241.91199964604948
1753426675,3,0.1,242.29503786213354
1753426676,3,0.1,242.92809628305668
1753426677,3,0.1,242.86018293265374
1753426678,3,0.1,242.75153423898655
1753426679,3,0.1,242.36376020293665
1753426680,3,0.1,242.7968584936362
1753426681,3,0.1,241.50255970356193
1753426682,3,0.1,242.94898208669565
1753426683,3,0.1,242.76082518061452
1753426684,3,0.1,242.06036933986888
1753426685,3,0.1,242.29347286825578
1753426686,3,0.1,242.88044122339397
1753426687,3,0.1,242.60761788008176
1753426688,3,0.1,242.10230125299677
1753426689,3,0.1,241.92318800800967
1753426690,3,0.1,242.42623186671335
1753426691,3,0.1,242.69053259955035
1753426692,3,0.1,242.21630121248108
1753426693,3,0.1,242.52850414098066
1753426694,3,0.1,241.88182723299997
1753426695,3,0.1,242.29561592839582
1753426696,3,0.1,242.49674030789993
1753426697,3,0.1,242.94217996102157
1753426698,3,0.1,242.87242403331038
1753426699,3,0.1,242.59404179748162
1753426700,3,0.1,242.16627492506996
1753426701,3,0.1,242.53387185985036
1753426702,3,0.1,242.89579293446423
1753426703,3,0.1,242.76356363807736
1753426704,3,0.1,242.42914190882811
1753426705,3,0.1,242.32870800259116
1753426706,3,0.1,242.64098889002798
1753426707,3,0.1,242.05413205925151
1753426708,3,0.1,242.77800580775238
1753426709,3,0.1,243.1134899190788
1753426710,3,0.1,242.80541216862594
1753426711,3,0.1,242.63006028132406
1753426712,3,0.1,242.23018233144194
1753426713,3,0.1,242.90576986632004
1753426714,3,0.1,242.03976203045386
