seeds,num_tasks,per_jitter,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted
1756823700,5,0,5020,4110,0.8187250996015937,safe,0.0,,False
1756823701,5,0,254,204,0.8031496062992126,safe,0.0,,False
1756823702,5,0,226,213,0.9424778761061947,safe,0.0,False,False
1756823703,5,0,3020,2510,0.8311258278145696,safe,0.0,False,False
1756823704,5,0,464,432,0.9310344827586207,safe,0.0,False,False
1756823705,5,0,654,628,0.9602446483180428,safe,0.0,,False
1756823706,5,0,3070,3040,0.990228013029316,safe,0.0,,False
1756823707,5,0,3520,3260,0.9261363636363636,safe,0.0,,False
1756823708,5,0,3420,3210,0.9385964912280702,safe,0.0,False,False
1756823709,5,0,820,615,0.75,safe,0.0,False,False
1756823710,5,0,272,236,0.8676470588235294,safe,0.0,False,False
1756823711,5,0,2410,2205,0.9149377593360996,safe,0.0,False,False
1756823712,5,0,800,625,0.78125,safe,0.0,,False
1756823713,5,0,166,143,0.8614457831325302,safe,0.0,False,False
1756823714,5,0,2612,2306,0.8828483920367535,safe,0.0,False,False
1756823715,5,0,2260,2130,0.9424778761061947,safe,0.0,False,False
1756823716,5,0,2860,2430,0.8496503496503497,safe,0.0,False,False
1756823717,5,0,2232,2116,0.9480286738351255,safe,0.0,False,False
1756823718,5,0,82,65,0.7926829268292683,safe,0.0,,False
1756823719,5,0,648,524,0.808641975308642,safe,0.0,False,False
1756823720,5,0,466,433,0.9291845493562232,safe,0.0,False,False
1756823721,5,0,5400,5200,0.9629629629629629,safe,0.0,False,False
1756823722,5,0,364,292,0.8021978021978022,safe,0.0,False,False
1756823723,5,0,660,530,0.803030303030303,safe,0.0,False,False
1756823724,5,0,2048,2025,0.98876953125,safe,0.0,False,False
1756823725,5,0,580,500,0.8620689655172413,safe,0.0,False,False
1756823726,5,0,2264,2132,0.941696113074205,safe,0.0,False,False
1756823727,5,0,500,461,0.922,safe,0.0,False,False
1756823728,5,0,2560,2290,0.89453125,safe,0.0,False,False
1756823729,5,0,2218,2110,0.951307484220018,safe,0.0,False,False
1756823730,5,0,364,292,0.8021978021978022,safe,0.0,False,False
1756823731,5,0,4120,4060,0.9854368932038835,safe,0.0,False,False
1756823732,5,0,2380,2200,0.9243697478991597,safe,0.0,False,False
1756823733,5,0,172,146,0.8488372093023255,safe,0.0,False,False
1756823734,5,0,3064,3032,0.9895561357702349,safe,0.0,False,False
1756823735,5,0,712,606,0.851123595505618,safe,0.0,False,False
1756823736,5,0,800,665,0.83125,safe,0.0,,False
1756823737,5,0,2440,2220,0.9098360655737705,safe,0.0,False,False
1756823738,5,0,622,611,0.9823151125401929,safe,0.0,False,False
1756823739,5,0,302,261,0.8642384105960265,safe,0.0,False,False
1756823740,5,0,472,446,0.9449152542372882,safe,0.0,False,False
1756823741,5,0,800,665,0.83125,safe,0.0,,False
1756823742,5,0,534,468,0.8764044943820225,safe,0.0,False,False
1756823743,5,0,444,422,0.9504504504504504,safe,0.0,False,False
1756823744,5,0,2262,2131,0.9420866489832007,safe,0.0,False,False
1756823745,5,0,403,302,0.749379652605459,safe,0.0,False,False
1756823746,5,0,2116,2059,0.973062381852552,safe,0.0,False,False
1756823747,5,0,66,53,0.803030303030303,safe,0.0,False,False
1756823748,5,0,130,115,0.8846153846153846,safe,0.0,False,False
1756823749,5,0,2540,2280,0.8976377952755905,safe,0.0,False,False
1756823750,5,0,242,183,0.756198347107438,safe,0.0,False,False
1756823751,5,0,4002,3016,0.7536231884057971,safe,0.0,False,False
1756823752,5,0,2414,2208,0.9146644573322287,safe,0.0,False,False
1756823753,5,0,2306,2203,0.9553339115351258,safe,0.0,False,False
1756823754,5,0,2224,2112,0.9496402877697842,safe,0.0,False,False
1756823755,5,0,3020,3011,0.9970198675496689,safe,0.0,,False
1756823756,5,0,2806,2403,0.8563791874554526,safe,0.0,False,False
1756823757,5,0,5004,4004,0.8001598721023181,safe,0.0,,False
1756823758,5,0,324,262,0.808641975308642,safe,0.0,False,False
1756823759,5,0,284,252,0.8873239436619719,safe,0.0,False,False
1756823760,5,0,456,429,0.9407894736842105,safe,0.0,False,False
1756823761,5,0,2600,2400,0.9230769230769231,safe,0.0,False,False
1756823762,5,0,524,462,0.8816793893129771,safe,0.0,False,False
1756823763,5,0,120,102,0.85,safe,0.0,,False
1756823764,5,0,210,190,0.9047619047619048,safe,0.0,False,False
1756823765,5,0,2660,2430,0.9135338345864662,safe,0.0,False,False
1756823766,5,0,714,558,0.7815126050420168,safe,0.0,False,False
1756823767,5,0,514,457,0.8891050583657587,safe,0.0,False,False
1756823768,5,0,2216,2109,0.9517148014440433,safe,0.0,False,False
1756823769,5,0,304,252,0.8289473684210527,safe,0.0,False,False
1756823770,5,0,2250,2125,0.9444444444444444,safe,0.0,False,False
1756823771,5,0,2284,2142,0.9378283712784589,safe,0.0,False,False
1756823772,5,0,456,429,0.9407894736842105,safe,0.0,False,False
1756823773,5,0,2072,2036,0.9826254826254827,safe,0.0,False,False
1756823774,5,0,264,232,0.8787878787878788,safe,0.0,False,False
1756823775,5,0,724,562,0.7762430939226519,safe,0.0,False,False
1756823776,5,0,660,530,0.803030303030303,safe,0.0,False,False
1756823777,5,0,2430,2215,0.911522633744856,safe,0.0,False,False
1756823778,5,0,328,264,0.8048780487804879,safe,0.0,False,False
1756823779,5,0,2550,2285,0.8960784313725491,safe,0.0,False,False
1756823780,5,0,804,632,0.7860696517412935,safe,0.0,False,False
1756823781,5,0,130,115,0.8846153846153846,safe,0.0,False,False
1756823782,5,0,490,445,0.9081632653061225,safe,0.0,False,False
1756823783,5,0,620,520,0.8387096774193549,safe,0.0,False,False
1756823784,5,0,2800,2450,0.875,safe,0.0,False,False
1756823785,5,0,610,505,0.8278688524590164,safe,0.0,False,False
1756823686,8,0,2650,2326,0.8777358490566037,safe,0.03,False,False
1756823687,8,0,822,673,0.818734793187348,safe,0.03,,False
1756823688,8,0,3220,2610,0.8105590062111802,safe,0.03,False,False
1756823689,8,0,4164,3096,0.7435158501440923,safe,0.03,False,False
1756823690,8,0,2616,2308,0.882262996941896,safe,0.03,False,False
1756823691,8,0,4400,3245,0.7375,safe,0.03,False,False
1756823692,8,0,237.7,188,0.7909129154396298,safe,0.03,True,False
1756823693,8,0,2948,2584,0.8765264586160109,safe,0.03,False,False
1756823694,8,0,5120,4113,0.8033203125,safe,0.03,,False
1756823695,8,0,2296,2149,0.9359756097560976,safe,0.03,False,False
1756823696,8,0,472.9,396,0.8373863396066822,safe,0.03,False,False
1756823697,8,0,240.0,199,0.8291666666666667,safe,0.03,False,False
1756823698,8,0,3018,2510,0.8316766070245195,safe,0.03,False,False
1756823699,8,0,2250,2135,0.9488888888888889,safe,0.03,False,False
1756823700,8,0,908,692,0.762114537444934,safe,0.03,,False
1756823701,8,0,3204,2614,0.8158551810237203,safe,0.03,False,False
1756823702,8,0,2524,2262,0.8961965134706814,safe,0.03,False,False
1756823703,8,0,2920,2502,0.8568493150684932,safe,0.03,False,False
1756823704,8,0,2380,2215,0.930672268907563,safe,0.03,False,False
1756823705,8,0,1204,814,0.6760797342192691,safe,0.03,False,False
1756823706,8,0,2870,2435,0.8484320557491289,safe,0.03,False,False
1756823707,8,0,904,652,0.7212389380530974,safe,0.03,False,False
1756823708,8,0,6204,5202,0.8384912959381045,safe,0.03,False,False
1756823709,8,0,2224,2137,0.9608812949640287,safe,0.03,False,False
1756823710,8,0,962.5,762,0.7916883116883117,safe,0.03,False,False
1756823711,8,0,290,245,0.8448275862068966,safe,0.03,False,False
1756823712,8,0,3176,3100,0.9760705289672544,safe,0.03,False,False
1756823713,8,0,2548,2274,0.8924646781789639,safe,0.03,False,False
1756823714,8,0,434,328,0.7557603686635944,safe,0.03,False,False
1756823715,8,0,2338,2170,0.9281437125748503,safe,0.03,False,False
1756823716,8,0,2566,2333,0.9091971940763834,safe,0.03,False,False
1756823717,8,0,2312,2156,0.9325259515570934,safe,0.03,False,False
1756823718,8,0,214,167,0.780373831775701,safe,0.03,False,False
1756823719,8,0,2872,2456,0.8551532033426184,safe,0.03,False,False
1756823720,8,0,4052,3526,0.870187561697927,safe,0.03,False,False
1756823721,8,0,2248,2124,0.9448398576512456,safe,0.03,False,True
1756823722,8,0,235.6,196,0.831918505942275,safe,0.03,False,False
1756823723,8,0,2494,2247,0.900962309542903,safe,0.03,False,False
1756823724,8,0,2786,2403,0.8625269203158651,safe,0.03,False,False
1756823725,8,0,2434,2248,0.923582580115037,safe,0.03,False,False
1756823726,8,0,846,673,0.7955082742316785,safe,0.03,False,False
1756823727,8,0,5120,4132,0.80703125,safe,0.03,False,False
1756823728,8,0,4544,3402,0.7486795774647887,safe,0.03,,False
1756823729,8,0,724,563,0.7776243093922652,safe,0.03,False,False
1756823730,8,0,490.7,380,0.7744039127776646,safe,0.03,False,False
1756823731,8,0,1140,775,0.6798245614035088,safe,0.03,False,False
1756823732,8,0,464,364,0.7844827586206896,safe,0.03,False,False
1756823733,8,0,2594,2328,0.89745566692367,safe,0.03,False,False
1756823734,8,0,316,279,0.8829113924050633,safe,0.03,False,False
1756823735,8,0,968,711,0.734504132231405,safe,0.03,,False
1756823736,8,0,370,295,0.7972972972972973,safe,0.03,False,False
1756823737,8,0,2454,2232,0.9095354523227384,safe,0.03,False,False
1756823738,8,0,6210,4125,0.6642512077294686,safe,0.03,False,False
1756823739,8,0,3444,2722,0.7903600464576074,safe,0.03,False,False
1756823740,8,0,2668,2334,0.8748125937031485,safe,0.03,False,False
1756823741,8,0,4166,3113,0.7472395583293326,safe,0.03,,False
1756823742,8,0,3324,2612,0.7858002406738869,safe,0.03,False,True
1756823743,8,0,758,590,0.7783641160949868,safe,0.03,False,False
1756823744,8,0,2286,2143,0.9374453193350831,safe,0.03,False,False
1756823745,8,0,260,192,0.7384615384615385,safe,0.03,False,False
1756823746,8,0,906,713,0.7869757174392936,safe,0.03,False,False
1756823747,8,0,576,489,0.8489583333333334,safe,0.03,False,False
1756823748,8,0,2672,2336,0.874251497005988,safe,0.03,False,False
1756823749,8,0,4442,3321,0.7476361999099504,safe,0.03,False,False
1756823750,8,0,500.2,403,0.8056777289084367,safe,0.03,True,False
1756823751,8,0,722,566,0.7839335180055401,safe,0.03,False,False
1756823752,8,0,5000,4440,0.888,safe,0.03,,False
1756823753,8,0,2070,2035,0.9830917874396136,safe,0.03,False,False
1756823754,8,0,2630,2325,0.8840304182509505,safe,0.03,False,False
1756823755,8,0,4220,3610,0.8554502369668247,safe,0.03,False,False
1756823756,8,0,544,472,0.8676470588235294,safe,0.03,False,False
1756823757,8,0,4402,3421,0.7771467514766015,safe,0.03,False,False
1756823758,8,0,428,324,0.7570093457943925,safe,0.03,False,False
1756823759,8,0,6052,5027,0.8306345009914078,safe,0.03,,False
1756823760,8,0,0,730,,,0.03,False,False
1756823761,8,0,4210,3167,0.7522565320665083,safe,0.03,,False
1756823762,8,0,2638,2320,0.8794541319181198,safe,0.03,False,False
1756823763,8,0,925.4,762,0.8234277069375405,safe,0.03,False,False
1756823764,8,0,0,717,,,0.03,False,False
1756823765,8,0,0,50,,,0.03,False,False
1756823766,8,0,2842,2433,0.8560872624912034,safe,0.03,False,False
1756823767,8,0,894,622,0.6957494407158836,safe,0.03,False,True
1756823768,8,0,2684,2342,0.8725782414307004,safe,0.03,False,False
1756823769,8,0,4000,3212,0.803,safe,0.03,,False
1756823770,8,0,1004,652,0.649402390438247,safe,0.03,False,True
1756823771,8,0,740,571,0.7716216216216216,safe,0.03,False,False
1756823772,8,0,834,628,0.7529976019184652,safe,0.03,False,False
1756823773,8,0,2856,2429,0.8504901960784313,safe,0.03,False,False
1756823774,8,0,2358,2190,0.9287531806615776,safe,0.03,False,False
1756823775,8,0,2554,2278,0.8919342208300705,safe,0.03,False,False
1756823776,8,0,3446,3223,0.9352872896111434,safe,0.03,False,False
1756823777,8,0,4282,3251,0.7592246613731901,safe,0.03,False,False
1756823778,8,0,3410,2730,0.8005865102639296,safe,0.03,False,False
1756823779,8,0,2916,2459,0.843278463648834,safe,0.03,False,False
1756823780,8,0,690,645,0.9347826086956522,safe,0.03,False,False
1756823781,8,0,3290,2645,0.8039513677811551,safe,0.03,False,False
1756823782,8,0,3046,2523,0.8282994090610637,safe,0.03,False,False
1756823783,8,0,2162,2092,0.967622571692877,safe,0.03,False,False
1756823784,8,0,4234,3418,0.8072744449692961,safe,0.03,,False
1756823785,8,0,4522,3316,0.7333038478549314,safe,0.03,False,False
1756823686,10,0,1079.7,828,0.7668796888024451,safe,0.07,False,False
1756823687,10,0,504,411,0.8154761904761905,safe,0.07,False,False
1756823688,10,0,1176,763,0.6488095238095238,safe,0.07,False,True
1756823689,10,0,3118,2660,0.8531109685695959,safe,0.07,False,False
1756823690,10,0,2948,2474,0.83921302578019,safe,0.07,False,False
1756823691,10,0,490,405,0.826530612244898,safe,0.07,False,False
1756823692,10,0,2936,2468,0.840599455040872,safe,0.07,False,False
1756823693,10,0,592.6,446,0.7526155923050961,safe,0.07,False,False
1756823694,10,0,3654,2828,0.7739463601532567,safe,0.07,False,False
1756823695,10,0,3306,2653,0.8024803387779794,safe,0.07,False,False
1756823696,10,0,558,480,0.8602150537634409,safe,0.07,False,False
1756823697,10,0,0,765,,,0.07,False,False
1756823698,10,0,6340,4434,0.6993690851735016,safe,0.07,False,False
1756823699,10,0,2264,2133,0.9421378091872792,safe,0.07,False,False
1756823700,10,0,3814,3428,0.8987939171473519,safe,0.07,False,False
1756823701,10,0,2994,2508,0.8376753507014028,safe,0.07,False,False
1756823702,10,0,4516.3,3630,0.8037552864070145,safe,0.07,False,False
1756823703,10,0,1160,809,0.6974137931034483,safe,0.07,False,False
1756823704,10,0,3432,2716,0.7913752913752914,safe,0.07,False,False
1756823705,10,0,4504,3513,0.7799733570159858,safe,0.07,False,False
1756823706,10,0,780,591,0.7576923076923077,safe,0.07,False,False
1756823707,10,0,4114,3273,0.7955760816723384,safe,0.07,False,False
1756823708,10,0,2996,2513,0.8387850467289719,safe,0.07,False,False
1756823709,10,0,5040,4453,0.883531746031746,safe,0.07,False,False
1756823710,10,0,2700,2351,0.8707407407407407,safe,0.07,False,False
1756823711,10,0,2877,2441,0.8484532499131039,safe,0.07,False,False
1756823712,10,0,4710,3735,0.7929936305732485,safe,0.07,False,False
1756823713,10,0,2894,2448,0.8458880442294402,safe,0.07,False,False
1756823714,10,0,4486,3245,0.7233615693267945,safe,0.07,False,False
1756823715,10,0,2636,2370,0.8990895295902883,safe,0.07,False,False
1756823716,10,0,2550,2275,0.8921568627450981,safe,0.07,False,True
1756823717,10,0,3086,2543,0.8240440699935191,safe,0.07,False,False
1756823718,10,0,2988,2444,0.8179384203480589,safe,0.07,False,True
1756823719,10,0,5048,4125,0.8171553090332805,safe,0.07,False,False
1756823720,10,0,4124,3132,0.7594568380213385,safe,0.07,False,False
1756823721,10,0,3560,2815,0.7907303370786517,safe,0.07,False,False
1756823722,10,0,1222,844,0.690671031096563,safe,0.07,False,False
1756823723,10,0,974,717,0.7361396303901437,safe,0.07,False,False
1756823724,10,0,3272,2636,0.8056234718826406,safe,0.07,False,False
1756823725,10,0,2698,2350,0.8710155670867309,safe,0.07,False,False
1756823726,10,0,766,584,0.762402088772846,safe,0.07,False,False
1756823727,10,0,0,790,,,0.07,False,False
1756823728,10,0,638,520,0.8150470219435737,safe,0.07,False,False
1756823729,10,0,626,439,0.7012779552715654,safe,0.07,False,False
1756823730,10,0,480,341,0.7104166666666667,safe,0.07,False,False
1756823731,10,0,3142,2573,0.8189051559516232,safe,0.07,False,False
1756823732,10,0,4428,3225,0.728319783197832,safe,0.07,,False
1756823733,10,0,2432,2226,0.915296052631579,safe,0.07,False,False
1756823734,10,0,2886,2444,0.8468468468468469,safe,0.07,False,False
1756823735,10,0,2950,2538,0.8603389830508474,safe,0.07,False,False
1756823736,10,0,2712,2356,0.8687315634218289,safe,0.07,False,False
1756823737,10,0,336,274,0.8154761904761905,safe,0.07,False,False
1756823738,10,0,4002,3310,0.8270864567716142,safe,0.07,,False
1756823739,10,0,3432,2816,0.8205128205128205,safe,0.07,False,False
1756823740,10,0,2148,2074,0.9655493482309124,safe,0.07,False,False
1756823741,10,0,4230,3225,0.7624113475177305,safe,0.07,False,False
1756823742,10,0,5068,3554,0.7012628255722179,safe,0.07,False,False
1756823743,10,0,6220,5215,0.8384244372990354,safe,0.07,False,False
1756823744,10,0,3266,2633,0.8061849357011635,safe,0.07,False,False
1756823745,10,0,4640,3724,0.8025862068965517,safe,0.07,,False
1756823746,10,0,3464,2932,0.8464203233256351,safe,0.07,False,False
1756823747,10,0,862,672,0.7795823665893271,safe,0.07,False,False
1756823748,10,0,0,499,,,0.07,False,False
1756823749,10,0,718,559,0.7785515320334262,safe,0.07,False,False
1756823750,10,0,0,918,,,0.07,False,False
1756823751,10,0,2806,2413,0.8599429793300071,safe,0.07,False,False
1756823752,10,0,2960,2481,0.8381756756756756,safe,0.07,False,False
1756823753,10,0,0,354,,,0.07,False,False
1756823754,10,0,2832,2416,0.8531073446327684,safe,0.07,False,False
1756823755,10,0,2632,2316,0.8799392097264438,safe,0.07,False,False
1756823756,10,0,6008,4046,0.6734354194407457,safe,0.07,,False
1756823757,10,0,2997,2511,0.8378378378378378,safe,0.07,False,False
1756823758,10,0,1050,849,0.8085714285714286,safe,0.07,False,False
1756823759,10,0,2656,2329,0.8768825301204819,safe,0.07,False,False
1756823760,10,0,5500,3980,0.7236363636363636,safe,0.07,False,False
1756823761,10,0,3636,2819,0.7753025302530253,safe,0.07,False,False
1756823762,10,0,608.3,524,0.8614170639487095,safe,0.07,False,False
1756823763,10,0,2992,2506,0.8375668449197861,safe,0.07,False,False
1756823764,10,0,3000,2570,0.8566666666666667,safe,0.07,False,False
1756823765,10,0,2934,2467,0.8408316291751875,safe,0.07,False,False
1756823766,10,0,4290,3246,0.7566433566433567,safe,0.07,,False
1756823767,10,0,2191,2108,0.9621177544500228,safe,0.07,False,False
1756823768,10,0,862,732,0.8491879350348028,safe,0.07,False,False
1756823769,10,0,1210,885,0.731404958677686,safe,0.07,,False
1756823770,10,0,1022,728,0.7123287671232876,safe,0.07,False,False
1756823771,10,0,1452,916,0.6308539944903582,safe,0.07,False,True
1756823772,10,0,0,582,,,0.07,False,False
1756823773,10,0,2306,2153,0.9336513443191674,safe,0.07,False,False
1756823774,10,0,2330,2201,0.9446351931330472,safe,0.07,False,False
1756823775,10,0,4910,3464,0.7054989816700611,safe,0.07,,False
1756823776,10,0,2780,2401,0.8636690647482015,safe,0.07,False,False
1756823777,10,0,0,869,,,0.07,False,False
1756823778,10,0,2492,2246,0.9012841091492777,safe,0.07,False,False
1756823779,10,0,2718,2360,0.8682855040470935,safe,0.07,False,False
1756823780,10,0,3232,2601,0.8047648514851485,safe,0.07,False,True
1756823781,10,0,4112,3310,0.8049610894941635,safe,0.07,False,False
1756823782,10,0,3036,2519,0.8297101449275363,safe,0.07,False,False
1756823783,10,0,1144,788,0.6888111888111889,safe,0.07,False,False
1756823784,10,0,604,494,0.8178807947019867,safe,0.07,,False
1756823785,10,0,2102,2052,0.9762131303520457,safe,0.07,False,False
